date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:59	162108/162108	---M-Z	200	added ('OK')	text/html	etag:%222793c-61334e42e83cc-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/uc-select2.html	(from )
13:12:01	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:12:07%20GMT	https://yashadmin.dexignzone.com/robots.txt		(from )
13:12:01	614/614	---M--	200	added ('OK')	image/png	etag:%22266-5f60c0d41a680%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/favicon.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/favicon.png	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:03	186718/186718	---M--	200	added ('OK')	image/png	etag:%222d95e-6139f1a3f69ec%22	https://yashadmin.dexignzone.com/tailwind/social-image.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/social-image.png	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:03	89220/89220	---M--	200	added ('OK')	text/css	etag:%2215c84-5d77c6467e400%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/fontawesome/css/all.min.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/fontawesome/css/all.min.css	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:04	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-58dde996f0800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/select2/css/select2.min.css	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:04	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596cbb1055f00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/line-awesome/css/line-awesome.min.css	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:04	4169/4169	---M--	200	added ('OK')	text/css	etag:%221049-60f9bd16a0e00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/niceselect/css/nice-select.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/niceselect/css/nice-select.css	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:06	202439/202439	---M-Z	200	added ('OK')	text/html	etag:%22316c7-61334e1f97f9d-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/index.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:07	72824/72824	---M--	200	added ('OK')	image/gif	etag:%2211c78-5fae254188800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/pre.gif	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/pre.gif	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:07	328718/328718	---M--	200	added ('OK')	text/css	etag:%225040e-61313ebf0d800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/css/style.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/css/style.css	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:08	6030/6030	---M--	200	added ('OK')	image/jpeg	etag:%22178e-5c4337b9fce00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/1.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/1.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:09	9090/9090	---M--	200	added ('OK')	image/jpeg	etag:%222382-5c4337b9fce00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/2.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/2.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:09	8584/8584	---M--	200	added ('OK')	image/jpeg	etag:%222188-5c4337b9fce00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/3.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/3.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:09	7438/7438	---M--	200	added ('OK')	image/jpeg	etag:%221d0e-5c4337b9fce00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/4.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/4.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:10	9855/9855	---M--	200	added ('OK')	image/jpeg	etag:%22267f-5c4337b9fce00%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/5.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/avatar/5.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:10	7604/7604	---M--	200	added ('OK')	image/jpeg	etag:%221db4-5faa57ac79000%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/images/user.jpg	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/images/user.jpg	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:11	159091/159091	---M-Z	200	added ('OK')	text/html	etag:%2226d73-61334de13aeaf-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/app-profile-1.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/app-profile-1.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:12	181863/181863	---M-Z	200	added ('OK')	text/html	etag:%222c667-61334e23c58dc-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/my-project.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/my-project.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:12	143026/143026	---M-Z	200	added ('OK')	text/html	etag:%2222eb2-61334df11b9b9-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chat.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chat.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:13	622367/622367	---M-Z	200	added ('OK')	text/html	etag:%2297f1f-61334e26b0ddc-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/notifications.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/notifications.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:13	8302/8302	---M-Z	200	added ('OK')	text/html	etag:%22206e-61334e2ed5940-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/page-login.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/page-login.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:14	202632/202632	---M-Z	200	added ('OK')	text/html	etag:%2231788-61334e18f38a2-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/index-2.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/index-2.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:15	291455/291455	---M-Z	200	added ('OK')	text/html	etag:%224727f-61334e1a141d0-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/index-3.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/index-3.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:15	168113/168113	---M-Z	200	added ('OK')	text/html	etag:%22290b1-61334e1c1e544-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/index-4.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/index-4.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:16	168697/168697	---M-Z	200	added ('OK')	text/html	etag:%22292f9-61334e1d39882-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/index-5.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/index-5.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:16	149086/149086	---M-Z	200	added ('OK')	text/html	etag:%222465e-61334df907311-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/crm.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/crm.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:17	159198/159198	---M-Z	200	added ('OK')	text/html	etag:%2226dde-61334dde11d65-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/analytics.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/analytics.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:17	152803/152803	---M-Z	200	added ('OK')	text/html	etag:%22254e3-61334e32a9116-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/products.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/products.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:17	138281/138281	---M-Z	200	added ('OK')	text/html	etag:%2221c29-61334e35db2e5-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/sales.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/sales.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:17	143500/143500	---M-Z	200	added ('OK')	text/html	etag:%222308c-61334de770454-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/blog.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/blog.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:18	176807/176807	---M-Z	200	added ('OK')	text/html	etag:%222b2a7-61334e3ca99bc-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/task.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/task.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:18	149704/149704	---M-Z	200	added ('OK')	text/html	etag:%22248c8-61334e353f2cf-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/project.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/project.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:19	215211/215211	---M-Z	200	added ('OK')	text/html	etag:%22348ab-61334e645de43-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/user.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/user.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:19	122344/122344	---M-Z	200	added ('OK')	text/html	etag:%221dde8-61334dde11595-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/add-user.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/add-user.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:20	160609/160609	---M-Z	200	added ('OK')	text/html	etag:%2227361-61334de45a7a2-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/app-profile-2.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/app-profile-2.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:20	122465/122465	---M-Z	200	added ('OK')	text/html	etag:%221de61-61334e0606d27-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/edit-profile.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/edit-profile.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:21	134508/134508	---M-Z	200	added ('OK')	text/html	etag:%2220d6c-61334e3205fb7-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/post-details.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/post-details.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:22	124009/124009	---M-Z	200	added ('OK')	text/html	etag:%221e469-61334e0897122-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/email-compose.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/email-compose.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:22	624489/624489	---M-Z	200	added ('OK')	text/html	etag:%2298769-61334e09d9948-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/email-inbox.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/email-inbox.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:23	142744/142744	---M-Z	200	added ('OK')	text/html	etag:%2222d98-61334e0bbdf44-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/email-read.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/email-read.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:25	125103/125103	---M-Z	200	added ('OK')	text/html	etag:%221e8af-61334de137be7-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/app-calender.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/app-calender.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:25	137213/137213	---M-Z	200	added ('OK')	text/html	etag:%22217fd-61334e01e2858-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-product-grid.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-product-grid.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:25	136751/136751	---M-Z	200	added ('OK')	text/html	etag:%222162f-61334e02db8b6-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-product-list.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-product-list.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:26	138276/138276	---M-Z	200	added ('OK')	text/html	etag:%2221c24-61334dffb46ac-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-product-detail.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-product-detail.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:26	182241/182241	---M-Z	200	added ('OK')	text/html	etag:%222c7e1-61334e0567661-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-product-order.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-product-order.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:26	135695/135695	---M-Z	200	added ('OK')	text/html	etag:%222120f-61334dfb8cf14-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-checkout.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-checkout.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:27	133526/133526	---M-Z	200	added ('OK')	text/html	etag:%2220996-61334dfeb3d36-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-invoice.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-invoice.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:27	194760/194760	---M-Z	200	added ('OK')	text/html	etag:%222f8c8-61334dfc85b8a-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ecom-customers.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ecom-customers.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:28	129645/129645	---M-Z	200	added ('OK')	text/html	etag:%221fa6d-61334df862272-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/content.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/content.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:28	142755/142755	---M-Z	200	added ('OK')	text/html	etag:%2222da3-61334df4452d2-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/content-add.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/content-add.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:29	144376/144376	---M-Z	200	added ('OK')	text/html	etag:%22233f8-61334e22c3fc7-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/menu.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/menu.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:29	130330/130330	---M-Z	200	added ('OK')	text/html	etag:%221fd1a-61334e0d147b9-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/email-template.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/email-template.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:29	124489/124489	---M-Z	200	added ('OK')	text/html	etag:%221e649-61334ddadb15b-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/add-email.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/add-email.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:30	130450/130450	---M-Z	200	added ('OK')	text/html	etag:%221fd92-61334df41514b-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/cms-blog.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/cms-blog.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:30	144437/144437	---M-Z	200	added ('OK')	text/html	etag:%2223435-61334ddae97d3-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/add-blog.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/add-blog.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:31	134182/134182	---M-Z	200	added ('OK')	text/html	etag:%2220c26-61334de46c0e2-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/blog-category.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/blog-category.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:31	123177/123177	---M-Z	200	added ('OK')	text/html	etag:%221e129-61334deabf315-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-flot.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-flot.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:32	120200/120200	---M-Z	200	added ('OK')	text/html	etag:%221d588-61334dedbf807-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-morris.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-morris.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:32	125324/125324	---M-Z	200	added ('OK')	text/html	etag:%221e98c-61334dea9012e-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-chartjs.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-chartjs.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:33	131647/131647	---M-Z	200	added ('OK')	text/html	etag:%222023f-61334de797d23-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-chartist.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-chartist.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:33	121164/121164	---M-Z	200	added ('OK')	text/html	etag:%221d94c-61334df0eb831-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-sparkline.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-sparkline.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:34	129254/129254	---M-Z	200	added ('OK')	text/html	etag:%221f8e6-61334dede6907-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/chart-peity.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chart-peity.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:35	211972/211972	---M-Z	200	added ('OK')	text/html	etag:%2233c04-61334e46a7f3a-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-accordion.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-accordion.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:35	346691/346691	---M-Z	200	added ('OK')	text/html	etag:%2254a43-61334e49b4b62-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-alert.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-alert.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:35	193324/193324	---M-Z	200	added ('OK')	text/html	etag:%222f32c-61334e4a2f451-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-badge.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-badge.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:36	257138/257138	---M-Z	200	added ('OK')	text/html	etag:%223ec72-61334e4db5db0-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-button.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-button.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:37	144972/144972	---M-Z	200	added ('OK')	text/html	etag:%222364c-61334e5738e88-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-modal.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-modal.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:37	150881/150881	---M-Z	200	added ('OK')	text/html	etag:%2224d61-61334e59f9021-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-offcanvas.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-offcanvas.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:38	161239/161239	---M-Z	200	added ('OK')	text/html	etag:%22275d7-61334e4cdb982-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-button-group.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-button-group.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:39	175773/175773	---M-Z	200	added ('OK')	text/html	etag:%222ae9d-61334e56b4d41-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-list-group.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-list-group.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:39	170385/170385	---M-Z	200	added ('OK')	text/html	etag:%2229991-61334e5011202-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-card.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-card.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:39	143954/143954	---M-Z	200	added ('OK')	text/html	etag:%2223252-61334e50db460-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-carousel.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-carousel.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:40	246493/246493	---M-Z	200	added ('OK')	text/html	etag:%223c2dd-61334e538db39-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-dropdown.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-dropdown.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:40	122553/122553	---M-Z	200	added ('OK')	text/html	etag:%221deb9-61334e5d35602-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-popover.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-popover.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:41	167255/167255	---M-Z	200	added ('OK')	text/html	etag:%2228d57-61334e5de1fb9-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-progressbar.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-progressbar.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:42	176641/176641	---M-Z	200	added ('OK')	text/html	etag:%222b201-61334e60d8c53-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-tab.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-tab.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:42	133632/133632	---M-Z	200	added ('OK')	text/html	etag:%2220a00-61334e612dbb2-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-typography.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-typography.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:43	180221/180221	---M-Z	200	added ('OK')	text/html	etag:%222bffd-61334e5ab387f-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-pagination.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-pagination.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:43	130080/130080	---M-Z	200	added ('OK')	text/html	etag:%221fc20-61334e540bec0-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/ui-grid.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/ui-grid.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:44	126357/126357	---M-Z	200	added ('OK')	text/html	etag:%221ed95-61334e3fc40a4-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/uc-nestable.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/uc-nestable.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:45	154951/154951	---M-Z	200	added ('OK')	text/html	etag:%2225d47-61334e400a98b-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/uc-noui-slider.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/uc-noui-slider.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
13:12:45	126081/126081	---M-Z	200	added ('OK')	text/html	etag:%221ec81-61334e433274b-gzip%22	https://yashadmin.dexignzone.com/tailwind/demo/uc-sweetalert.html	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/uc-sweetalert.html	(from https://yashadmin.dexignzone.com/tailwind/demo/uc-select2.html)
